"TimeID","Reg date","Provider URN","Provider type","Provider name","Authority code","Authority name","Registered places"
368,2001-08-06,"404556","Childminder","REDACTED","E08000007","Stockport",6
368,2001-08-06,"503847","Childminder","REDACTED","E08000004","Oldham",12
368,2001-08-02,"503883","Childcare - Non-Domestic","Smart Start","E08000004","Oldham",140
368,2001-08-01,"503928","Childminder","REDACTED","E08000003","Manchester",6
368,2001-08-01,"404581","Childcare - Non-Domestic","Playmates Fun Club","E08000007","Stockport",20
368,2001-08-01,"312346","Childcare - Non-Domestic","Longdendale Pre-School","E08000008","Tameside",24
368,2001-08-01,"501476","Childcare - Non-Domestic","Schools Out Club","E08000007","Stockport",60
368,2001-08-01,"501487","Childcare - Non-Domestic","St Georges Out of School Club","E08000007","Stockport",30
368,2001-08-01,"501495","Childcare - Non-Domestic","Woodley After School Provision (WASP)","E08000007","Stockport",62
368,2001-08-01,"501480","Childcare - Non-Domestic","Little Cherubs","E08000007","Stockport",30
367,2001-07-30,"404541","Childminder","REDACTED","E08000009","Trafford",12
367,2001-07-26,"503131","Home Childcarer","REDACTED","E08000003","Manchester",0
367,2001-07-25,"503117","Childminder","REDACTED","E08000003","Manchester",6
367,2001-07-24,"502381","Childminder","REDACTED","E08000002","Bury",6
367,2001-07-23,"316823","Childcare - Non-Domestic","Tottington Holiday Playscheme","E08000002","Bury",200
367,2001-07-18,"511458","Childcare - Non-Domestic","Little Hulton Children's Centre Nursery","E08000006","Salford",83
367,2001-07-18,"511461","Childcare - Non-Domestic","Higher Broughton Children's Centre","E08000006","Salford",62
367,2001-07-18,"511506","Childcare - Non-Domestic","Belvedere Sure Start Children's Centre","E08000006","Salford",68
367,2001-07-18,"511468","Childcare - Non-Domestic","Crackerjacks Out of School Club","E08000006","Salford",45
367,2001-07-16,"503872","Childminder","REDACTED","E08000004","Oldham",12
367,2001-07-16,"503234","Childcare - Non-Domestic","Fisherfield Childcare","E08000005","Rochdale",49
367,2001-07-11,"503127","Childminder","REDACTED","E08000003","Manchester",12
366,2001-06-27,"502398","Childminder","REDACTED","E08000009","Trafford",6
366,2001-06-27,"502400","Childminder","REDACTED","E08000009","Trafford",6
366,2001-06-26,"503148","Childcare - Non-Domestic","Rocking Horse","E08000003","Manchester",52
366,2001-06-26,"316753","Childcare - Non-Domestic","Little Holcombe Nursery","E08000002","Bury",60
366,2001-06-25,"501166","Childminder","REDACTED","E08000010","Wigan",6
366,2001-06-22,"502384","Childminder","REDACTED","E08000002","Bury",0
366,2001-06-22,"503825","Childminder","REDACTED","E08000004","Oldham",6
366,2001-06-22,"503862","Childminder","REDACTED","E08000004","Oldham",6
366,2001-06-21,"501789","Childminder","REDACTED","E08000009","Trafford",6
366,2001-06-20,"504128","Childminder","REDACTED","E08000006","Salford",6
366,2001-06-14,"404549","Childminder","REDACTED","E08000009","Trafford",6
366,2001-06-13,"501962","Childminder","REDACTED","E08000002","Bury",18
366,2001-06-12,"318538","Childminder","REDACTED","E08000009","Trafford",6
366,2001-06-12,"502418","Childcare - Non-Domestic","Lets Play (NW) Ltd Out of School Club","E08000009","Trafford",84
366,2001-06-01,"960724","Childcare - Non-Domestic","Busy Bees Day Nursery at Sale","E08000009","Trafford",66
365,2001-05-24,"501976","Childcare - Non-Domestic","Holly Mount Owls","E08000002","Bury",62
365,2001-05-22,"501259","Childminder","REDACTED","E08000008","Tameside",6
365,2001-05-11,"501156","Childcare - Non-Domestic","Fairfield Nursery","E08000010","Wigan",84
365,2001-05-03,"404060","Childminder","REDACTED","E08000001","Bolton",6
364,2001-04-30,"500488","Childminder","REDACTED","E08000003","Manchester",6
364,2001-04-24,"501122","Childminder","REDACTED","E08000005","Rochdale",6
364,2001-04-23,"316805","Childcare - Non-Domestic","St Bernadette's Nursery & Out of School Care Facility Committee","E08000002","Bury",45
364,2001-04-12,"503216","Childminder","REDACTED","E08000005","Rochdale",6
364,2001-04-09,"404017","Childminder","REDACTED","E08000001","Bolton",6
364,2001-04-06,"310340","Childminder","REDACTED","E08000009","Trafford",18
364,2001-04-06,"503849","Childminder","REDACTED","E08000004","Oldham",12
364,2001-04-02,"500533","Childminder","REDACTED","E08000003","Manchester",6
363,2001-03-28,"501244","Childminder","REDACTED","E08000008","Tameside",6
363,2001-03-28,"504110","Childminder","REDACTED","E08000006","Salford",6
362,2001-02-26,"501260","Childminder","REDACTED","E08000008","Tameside",4
362,2001-02-19,"318580","Childminder","REDACTED","E08000009","Trafford",6
362,2001-02-19,"316751","Childcare - Non-Domestic","The Bridge Day Nursery","E08000002","Bury",48
362,2001-02-03,"500116","Childcare - Non-Domestic","Bright Horizons Didsbury Day Nursery and Preschool","E08000003","Manchester",158
361,2001-01-31,"322645","Childminder","REDACTED","E08000010","Wigan",6
361,2001-01-31,"504113","Childminder","REDACTED","E08000006","Salford",6
361,2001-01-23,"501585","Childminder","REDACTED","E08000004","Oldham",6
361,2001-01-19,"322781","Childminder","REDACTED","E08000010","Wigan",0
361,2001-01-16,"311974","Childminder","REDACTED","E08000008","Tameside",6
361,2001-01-15,"500267","Childminder","REDACTED","E08000003","Manchester",6
361,2001-01-09,"312034","Childminder","REDACTED","E08000008","Tameside",6
361,2001-01-09,"316842","Childcare - Non-Domestic","Little Acorns Preschool","E08000002","Bury",34
361,2001-01-01,"503924","Childminder","REDACTED","E08000003","Manchester",18
361,2001-01-01,"980398","Childminder","REDACTED","E08000004","Oldham",6
360,2000-12-21,"312193","Childminder","REDACTED","E08000008","Tameside",6
360,2000-12-21,"500502","Childminder","REDACTED","E08000003","Manchester",6
360,2000-12-13,"312379","Childcare - Non-Domestic","West End Kids Club","E08000008","Tameside",48
360,2000-12-11,"322995","Childcare - Non-Domestic","Little People Day Nursery","E08000010","Wigan",63
360,2000-12-07,"306775","Childminder","REDACTED","E08000007","Stockport",6
359,2000-11-28,"501590","Childminder","REDACTED","E08000004","Oldham",12
359,2000-11-15,"500254","Childminder","REDACTED","E08000003","Manchester",6
359,2000-11-08,"500352","Childminder","REDACTED","E08000003","Manchester",18
359,2000-11-08,"504168","Childminder","REDACTED","E08000006","Salford",6
359,2000-11-04,"316799","Childcare - Non-Domestic","St Marys After School Club","E08000002","Bury",0
358,2000-10-27,"322994","Childcare - Non-Domestic","The Village Day Nursery","E08000010","Wigan",89
358,2000-10-25,"307397","Childminder","REDACTED","E08000006","Salford",6
358,2000-10-16,"322527","Childminder","REDACTED","E08000010","Wigan",6
358,2000-10-13,"316562","Childminder","REDACTED","E08000001","Bolton",6
358,2000-10-06,"318563","Childminder","REDACTED","E08000009","Trafford",6
357,2000-09-28,"311947","Childminder","REDACTED","E08000008","Tameside",6
357,2000-09-28,"504996","Childminder","REDACTED","E08000004","Oldham",6
357,2000-09-25,"310342","Childcare - Non-Domestic","Busy Bees Day Nursery at Altrincham","E08000009","Trafford",97
357,2000-09-18,"316775","Childcare - Non-Domestic","Owls Club","E08000002","Bury",32
357,2000-09-14,"501447","Childcare - Non-Domestic","Charnwood","E08000007","Stockport",60
357,2000-09-13,"322556","Childminder","REDACTED","E08000010","Wigan",12
357,2000-09-12,"318557","Childminder","REDACTED","E08000009","Trafford",6
357,2000-09-07,"318552","Childminder","REDACTED","E08000009","Trafford",6
357,2000-09-05,"500285","Childminder","REDACTED","E08000003","Manchester",6
356,2000-08-30,"307484","Childcare - Non-Domestic","Beech Tree Club","E08000006","Salford",30
356,2000-08-22,"508081","Childcare - Non-Domestic","Fir Bank School's Out","E08000004","Oldham",40
356,2000-08-16,"322555","Childminder","REDACTED","E08000010","Wigan",6
356,2000-08-14,"322680","Childminder","REDACTED","E08000010","Wigan",6
356,2000-08-10,"318550","Childminder","REDACTED","E08000009","Trafford",6
356,2000-08-07,"301112","Childcare - Non-Domestic","Yew Tree Pre-School","E08000004","Oldham",24
356,2000-08-02,"500463","Childminder","REDACTED","E08000003","Manchester",0
356,2000-08-01,"318548","Childminder","REDACTED","E08000009","Trafford",6
356,2000-08-01,"318137","Childcare - Non-Domestic","All Saints Out Of School Club","E08000009","Trafford",48
355,2000-07-26,"505057","Childminder","REDACTED","E08000004","Oldham",6
355,2000-07-21,"306856","Childminder","REDACTED","E08000007","Stockport",6
355,2000-07-20,"318546","Childminder","REDACTED","E08000009","Trafford",6
355,2000-07-18,"318545","Childminder","REDACTED","E08000009","Trafford",6
354,2000-06-15,"306689","Childminder","REDACTED","E08000007","Stockport",6
354,2000-06-15,"306848","Childminder","REDACTED","E08000007","Stockport",6
354,2000-06-12,"322581","Childminder","REDACTED","E08000010","Wigan",6
354,2000-06-09,"307000","Childminder","REDACTED","E08000007","Stockport",6
354,2000-06-08,"316693","Childminder","REDACTED","E08000002","Bury",6
354,2000-06-08,"316353","Childcare - Non-Domestic","Acorn & Oaktrees","E08000005","Rochdale",20
354,2000-06-07,"307244","Childminder","REDACTED","E08000006","Salford",6
353,2000-05-23,"315624","Childminder","REDACTED","E08000001","Bolton",6
353,2000-05-17,"318529","Childminder","REDACTED","E08000009","Trafford",6
353,2000-05-15,"322992","Childcare - Non-Domestic","Kids.Com Nursery LTD","E08000010","Wigan",34
352,2000-04-18,"316065","Childminder","REDACTED","E08000002","Bury",6
352,2000-04-13,"316445","Childcare - Non-Domestic","Buttercups Ltd","E08000005","Rochdale",64
352,2000-04-12,"318559","Childminder","REDACTED","E08000009","Trafford",6
351,2000-03-31,"301004","Childcare - Non-Domestic","Heathcot Pre-School Ltd","E08000004","Oldham",32
351,2000-03-20,"312110","Childminder","REDACTED","E08000008","Tameside",12
351,2000-03-13,"316453","Childcare - Non-Domestic","Fisherfield Childcare","E08000005","Rochdale",94
351,2000-03-10,"311930","Childminder","REDACTED","E08000008","Tameside",6
351,2000-03-03,"500194","Childcare - Non-Domestic","Bright Horizons St Mary’s Day Nursery & Preschool","E08000003","Manchester",84
350,2000-02-24,"318516","Childminder","REDACTED","E08000009","Trafford",6
350,2000-02-24,"316470","Childcare - Non-Domestic","Wendy's Private Nursery & Pre-School Group","E08000005","Rochdale",71
350,2000-02-02,"316146","Childminder","REDACTED","E08000005","Rochdale",6
349,2000-01-19,"307328","Childminder","REDACTED","E08000006","Salford",6
349,2000-01-19,"307371","Childminder","REDACTED","E08000006","Salford",6
349,2000-01-17,"316000","Childcare - Non-Domestic","Heaton House Nursery","E08000001","Bolton",40
349,2000-01-03,"500380","Childminder","REDACTED","E08000003","Manchester",6
348,1999-12-22,"307455","Childcare - Non-Domestic","Cassel Fox Kindergarten","E08000006","Salford",30
348,1999-12-01,"315486","Childminder","REDACTED","E08000001","Bolton",6
347,1999-11-22,"322642","Childminder","REDACTED","E08000010","Wigan",12
347,1999-11-19,"316073","Childminder","REDACTED","E08000005","Rochdale",6
347,1999-11-17,"322798","Childminder","REDACTED","E08000010","Wigan",6
347,1999-11-10,"307335","Childminder","REDACTED","E08000006","Salford",6
346,1999-10-27,"307414","Childminder","REDACTED","E08000006","Salford",6
346,1999-10-26,"322643","Childminder","REDACTED","E08000010","Wigan",6
346,1999-10-19,"318513","Childminder","REDACTED","E08000009","Trafford",6
346,1999-10-09,"500342","Childminder","REDACTED","E08000003","Manchester",6
346,1999-10-07,"316363","Childcare - Non-Domestic","Berries Childcare","E08000005","Rochdale",32
346,1999-10-01,"315517","Childminder","REDACTED","E08000001","Bolton",0
345,1999-09-27,"500495","Childminder","REDACTED","E08000003","Manchester",6
345,1999-09-22,"312037","Childminder","REDACTED","E08000008","Tameside",6
345,1999-09-15,"307428","Childminder","REDACTED","E08000006","Salford",6
345,1999-09-15,"312362","Childcare - Non-Domestic","Skools Out Ltd","E08000008","Tameside",60
345,1999-09-10,"318507","Childminder","REDACTED","E08000009","Trafford",6
345,1999-09-06,"315912","Childcare - Non-Domestic","St John's","E08000001","Bolton",0
344,1999-08-26,"307230","Childminder","REDACTED","E08000006","Salford",6
344,1999-08-23,"315683","Childminder","REDACTED","E08000001","Bolton",12
344,1999-08-18,"307507","Childcare - Non-Domestic","Lubavitch Day Camp","E08000006","Salford",0
344,1999-08-15,"322575","Childminder","REDACTED","E08000010","Wigan",6
344,1999-08-04,"307369","Childminder","REDACTED","E08000006","Salford",6
344,1999-08-04,"307423","Childminder","REDACTED","E08000006","Salford",6
344,1999-08-04,"307424","Childminder","REDACTED","E08000006","Salford",6
343,1999-07-21,"307373","Childminder","REDACTED","E08000006","Salford",6
343,1999-07-09,"315618","Childminder","REDACTED","E08000001","Bolton",6
343,1999-07-09,"500508","Childminder","REDACTED","E08000003","Manchester",5
343,1999-07-01,"504966","Childminder","REDACTED","E08000004","Oldham",6
342,1999-06-30,"306694","Childminder","REDACTED","E08000007","Stockport",6
342,1999-06-30,"323011","Childcare - Non-Domestic","Madinah Private Day Nursery","E08000010","Wigan",78
342,1999-06-25,"322830","Childminder","REDACTED","E08000010","Wigan",6
342,1999-06-09,"307261","Childminder","REDACTED","E08000006","Salford",6
342,1999-06-09,"307400","Childminder","REDACTED","E08000010","Wigan",0
341,1999-05-24,"306669","Childminder","REDACTED","E08000007","Stockport",6
341,1999-05-13,"306958","Childminder","REDACTED","E08000007","Stockport",6
341,1999-05-11,"306832","Childminder","REDACTED","E08000007","Stockport",6
341,1999-05-10,"500096","Childcare - Non-Domestic","Happy Tots Private Day Nursery","E08000003","Manchester",94
341,1999-05-07,"312248","Childminder","REDACTED","E08000008","Tameside",6
341,1999-05-05,"315466","Childminder","REDACTED","E08000001","Bolton",6
340,1999-04-27,"316836","Childcare - Non-Domestic","St. Philips Playgroup","E08000002","Bury",25
340,1999-04-12,"306753","Childminder","REDACTED","E08000007","Stockport",6
340,1999-04-09,"311983","Childminder","REDACTED","E08000008","Tameside",6
339,1999-03-29,"508038","Childcare - Non-Domestic","St. Aidan and Oswald Out of School Care Club","E08000004","Oldham",60
339,1999-03-26,"511465","Childcare - Non-Domestic","Happy Days Out of School Club","E08000006","Salford",0
339,1999-03-18,"301457","Childminder","REDACTED","E08000004","Oldham",6
339,1999-03-18,"301472","Childminder","REDACTED","E08000004","Oldham",6
339,1999-03-11,"301229","Childminder","REDACTED","E08000004","Oldham",6
338,1999-02-25,"318483","Childminder","REDACTED","E08000009","Trafford",6
338,1999-02-25,"315991","Childcare - Non-Domestic","Egerton Nursery","E08000001","Bolton",40
338,1999-02-17,"307259","Childminder","REDACTED","E08000001","Bolton",6
338,1999-02-08,"316250","Childminder","REDACTED","E08000005","Rochdale",6
338,1999-02-08,"316620","Childminder","REDACTED","E08000002","Bury",6
338,1999-02-08,"322938","Childcare - Non-Domestic","Hindsford Wrap Around Care","E08000010","Wigan",26
338,1999-02-05,"306644","Childminder","REDACTED","E08000007","Stockport",6
337,1999-01-19,"318481","Childminder","REDACTED","E08000009","Trafford",6
337,1999-01-19,"322851","Childminder","REDACTED","E08000010","Wigan",12
337,1999-01-11,"301366","Childminder","REDACTED","E08000004","Oldham",6
337,1999-01-09,"500324","Childminder","REDACTED","E08000003","Manchester",6
337,1999-01-07,"508032","Childcare - Non-Domestic","Channings Childcare Ltd","E08000004","Oldham",60
337,1999-01-04,"322699","Childminder","REDACTED","E08000010","Wigan",6
336,1998-12-23,"307353","Childminder","REDACTED","E08000006","Salford",6
336,1998-12-17,"315498","Childminder","REDACTED","E08000001","Bolton",6
336,1998-12-15,"306893","Childminder","REDACTED","E08000007","Stockport",6
335,1998-11-19,"315740","Childminder","REDACTED","E08000001","Bolton",6
335,1998-11-13,"301310","Childminder","REDACTED","E08000004","Oldham",6
335,1998-11-09,"318703","Childcare - Non-Domestic","St John's Centre Creche","E08000009","Trafford",0
334,1998-10-28,"307287","Childminder","REDACTED","E08000006","Salford",6
334,1998-10-28,"322990","Childcare - Non-Domestic","Busy Bees Day Nursery at Wigan Marylebone","E08000010","Wigan",76
334,1998-10-28,"307549","Childcare - Non-Domestic","Tinytots Playgroup","E08000006","Salford",26
334,1998-10-13,"323018","Childcare - Non-Domestic","Jumping Jacks Private Day Nursery","E08000010","Wigan",55
334,1998-10-07,"322695","Childminder","REDACTED","E08000010","Wigan",6
334,1998-10-01,"316773","Childcare - Non-Domestic","BEADIES (Before & After School Club)","E08000002","Bury",32
333,1998-09-30,"307466","Childcare - Non-Domestic","Little People Day Nursery {Eccles} Limited","E08000006","Salford",32
333,1998-09-24,"301397","Childminder","REDACTED","E08000004","Oldham",12
333,1998-09-24,"316247","Childminder","REDACTED","E08000005","Rochdale",6
333,1998-09-19,"307568","Childcare - Non-Domestic","St Paul's Peel Playgroup","E08000006","Salford",26
333,1998-09-18,"500109","Childcare - Non-Domestic","Jack In The Box Nursery","E08000003","Manchester",31
333,1998-09-09,"310379","Childcare - Non-Domestic","Creche  and Play Area","E08000009","Trafford",0
333,1998-09-01,"307134","Childcare - Non-Domestic","Elm Cottage Day Nursery","E08000007","Stockport",29
332,1998-08-19,"307392","Childminder","REDACTED","E08000006","Salford",6
332,1998-08-18,"301326","Childminder","REDACTED","E08000004","Oldham",6
332,1998-08-17,"318458","Childminder","REDACTED","E08000009","Trafford",6
332,1998-08-06,"307037","Childminder","REDACTED","E08000007","Stockport",6
331,1998-07-28,"322609","Childminder","REDACTED","E08000010","Wigan",6
331,1998-07-27,"318452","Childminder","REDACTED","E08000009","Trafford",6
331,1998-07-27,"315995","Childcare - Non-Domestic","Bolton School Nursery","E08000001","Bolton",84
331,1998-07-22,"307432","Childminder","REDACTED","E08000006","Salford",6
331,1998-07-22,"500249","Childminder","REDACTED","E08000003","Manchester",6
331,1998-07-20,"316787","Childcare - Non-Domestic","Smarties","E08000002","Bury",72
331,1998-07-13,"318450","Childminder","REDACTED","E08000009","Trafford",6
331,1998-07-10,"508051","Childcare - Non-Domestic","The Park Private Day Nursery","E08000004","Oldham",111
331,1998-07-07,"306829","Childminder","REDACTED","E08000007","Stockport",6
331,1998-07-07,"307389","Childminder","REDACTED","E08000006","Salford",12
331,1998-07-06,"316467","Childcare - Non-Domestic","Tots Junction","E08000005","Rochdale",37
330,1998-06-04,"306824","Childminder","REDACTED","E08000007","Stockport",6
329,1998-05-06,"500407","Childminder","REDACTED","E08000003","Manchester",6
329,1998-05-02,"500274","Childminder","REDACTED","E08000003","Manchester",6
328,1998-04-28,"312111","Childminder","REDACTED","E08000008","Tameside",6
328,1998-04-22,"306671","Childminder","REDACTED","E08000007","Stockport",6
328,1998-04-14,"306966","Childminder","REDACTED","E08000007","Stockport",0
328,1998-04-14,"504172","Childminder","REDACTED","E08000006","Salford",6
328,1998-04-07,"306779","Childminder","REDACTED","E08000007","Stockport",6
327,1998-03-30,"500537","Childminder","REDACTED","E08000003","Manchester",6
327,1998-03-19,"316054","Childminder","REDACTED","E08000005","Rochdale",6
327,1998-03-19,"501467","Childcare - Non-Domestic","Christopher Robyn's Pre-School","E08000007","Stockport",20
327,1998-03-17,"307095","Childminder","REDACTED","E08000007","Stockport",6
327,1998-03-03,"307013","Childminder","REDACTED","E08000007","Stockport",12
327,1998-03-03,"505090","Childminder","REDACTED","E08000004","Oldham",6
326,1998-02-24,"500004","Childcare - Non-Domestic","Alma Park Kids Club","E08000003","Manchester",35
326,1998-02-09,"316017","Childcare - Non-Domestic","Lilliputs Day Nursery","E08000001","Bolton",58
326,1998-02-04,"307339","Childminder","REDACTED","E08000006","Salford",6
325,1998-01-29,"315760","Childminder","REDACTED","E08000001","Bolton",6
325,1998-01-28,"316715","Childminder","REDACTED","E08000002","Bury",6
325,1998-01-19,"500452","Childminder","REDACTED","E08000003","Manchester",6
325,1998-01-06,"322789","Childminder","REDACTED","E08000010","Wigan",6
325,1998-01-01,"403585","Childcare - Non-Domestic","Eatock Care Club","E08000001","Bolton",36
324,1997-12-29,"316085","Childminder","REDACTED","E08000005","Rochdale",4
324,1997-12-03,"504914","Childminder","REDACTED","E08000001","Bolton",6
324,1997-12-03,"504915","Childminder","REDACTED","E08000001","Bolton",6
324,1997-12-02,"307135","Childcare - Non-Domestic","Elm Cottage Day Nursery","E08000007","Stockport",50
323,1997-11-26,"307066","Childminder","REDACTED","E08000007","Stockport",6
322,1997-10-29,"306796","Childminder","REDACTED","E08000007","Stockport",6
322,1997-10-20,"318419","Childminder","REDACTED","E08000009","Trafford",6
322,1997-10-03,"307279","Childminder","REDACTED","E08000006","Salford",12
321,1997-09-26,"312090","Childminder","REDACTED","E08000008","Tameside",3
321,1997-09-23,"306656","Childminder","REDACTED","E08000007","Stockport",6
321,1997-09-23,"315555","Childminder","REDACTED","E08000001","Bolton",6
321,1997-09-11,"307154","Childcare - Non-Domestic","Hazelwood Nursery Limited","E08000007","Stockport",45
321,1997-09-10,"318415","Childminder","REDACTED","E08000009","Trafford",6
321,1997-09-09,"318702","Childcare - Non-Domestic","Shawe Hall Pre-School Playgroup","E08000009","Trafford",26
320,1997-08-21,"318410","Childminder","REDACTED","E08000009","Trafford",12
320,1997-08-21,"316760","Childcare - Non-Domestic","Holcombe Brook School Nursery Ltd","E08000002","Bury",26
320,1997-08-19,"312025","Childminder","REDACTED","E08000008","Tameside",6
320,1997-08-19,"312187","Childminder","REDACTED","E08000008","Tameside",18
320,1997-08-15,"500132","Childcare - Non-Domestic","A6 Young People's Centre","E08000003","Manchester",0
320,1997-08-14,"500232","Childminder","REDACTED","E08000003","Manchester",6
320,1997-08-05,"316414","Childcare - Non-Domestic","Abracadabra Pre-School","E08000005","Rochdale",26
319,1997-07-31,"316436","Childcare - Non-Domestic","Sunshine Pre-School","E08000005","Rochdale",24
319,1997-07-31,"316766","Childcare - Non-Domestic","Jay Jays Out of School Club","E08000002","Bury",78
319,1997-07-29,"307042","Childminder","REDACTED","E08000007","Stockport",6
319,1997-07-14,"504874","Childminder","REDACTED","E08000001","Bolton",6
319,1997-07-10,"316426","Childcare - Non-Domestic","Spring Willows Playgroup","E08000005","Rochdale",26
317,1997-05-28,"307473","Childcare - Non-Domestic","Holly House Day Nursery","E08000006","Salford",48
317,1997-05-13,"318395","Childminder","REDACTED","E08000009","Trafford",6
316,1997-04-28,"322592","Childminder","REDACTED","E08000010","Wigan",6
316,1997-04-28,"310377","Childcare - Non-Domestic","Old Crofts Bank Day Nursery","E08000009","Trafford",79
315,1997-03-30,"307163","Childcare - Non-Domestic","Busy Bees Day Nursery at Cheadle Kingsway","E08000007","Stockport",67
315,1997-03-26,"311967","Childminder","REDACTED","E08000008","Tameside",6
315,1997-03-14,"318391","Childminder","REDACTED","E08000009","Trafford",6
315,1997-03-14,"508085","Childcare - Non-Domestic","Channings Childcare Ltd","E08000004","Oldham",80
315,1997-03-11,"322669","Childminder","REDACTED","E08000010","Wigan",6
315,1997-03-01,"500284","Childminder","REDACTED","E08000003","Manchester",6
314,1997-02-11,"306902","Childminder","REDACTED","E08000007","Stockport",6
313,1997-01-29,"500522","Childminder","REDACTED","E08000003","Manchester",3
313,1997-01-07,"323014","Childcare - Non-Domestic","First Steps Private Day Nursery (Pennington)","E08000010","Wigan",73
313,1997-01-06,"306965","Childminder","REDACTED","E08000007","Stockport",6
313,1997-01-06,"316745","Childcare - Non-Domestic","Stand Pre-School","E08000002","Bury",28
312,1996-12-11,"504879","Childminder","REDACTED","E08000001","Bolton",6
311,1996-11-26,"318699","Childcare - Non-Domestic","Butterflies Playgroup","E08000009","Trafford",26
311,1996-11-21,"322563","Childminder","REDACTED","E08000010","Wigan",6
311,1996-11-11,"316028","Childcare - Non-Domestic","Wells House Kindergarten","E08000001","Bolton",60
311,1996-11-07,"316253","Childminder","REDACTED","E08000005","Rochdale",6
311,1996-11-01,"312365","Childcare - Non-Domestic","St Anne's Out of School Club (D)","E08000008","Tameside",40
309,1996-09-27,"312255","Childminder","REDACTED","E08000008","Tameside",6
309,1996-09-18,"307256","Childminder","REDACTED","E08000006","Salford",12
309,1996-09-09,"504932","Childminder","REDACTED","E08000004","Oldham",6
309,1996-09-04,"306684","Childminder","REDACTED","E08000007","Stockport",6
308,1996-08-23,"502395","Childminder","REDACTED","E08000009","Trafford",6
308,1996-08-07,"307391","Childminder","REDACTED","E08000006","Salford",6
308,1996-08-01,"312150","Childminder","REDACTED","E08000008","Tameside",6
307,1996-07-29,"500433","Childminder","REDACTED","E08000003","Manchester",6
306,1996-06-25,"500144","Childcare - Non-Domestic","Moss Side Adventure Playground","E08000003","Manchester",0
306,1996-06-24,"508066","Childcare - Non-Domestic","St Matthew's Playgroup","E08000004","Oldham",40
306,1996-06-20,"312286","Childminder","REDACTED","E08000008","Tameside",6
306,1996-06-19,"306852","Childminder","REDACTED","E08000007","Stockport",12
306,1996-06-18,"301171","Childminder","REDACTED","E08000004","Oldham",6
306,1996-06-12,"307350","Childminder","REDACTED","E08000006","Salford",6
306,1996-06-07,"311945","Childminder","REDACTED","E08000008","Tameside",6
306,1996-06-07,"312185","Childminder","REDACTED","E08000008","Tameside",6
306,1996-06-04,"307427","Childminder","REDACTED","E08000006","Salford",12
305,1996-05-31,"312155","Childminder","REDACTED","E08000008","Tameside",6
305,1996-05-29,"500058","Childcare - Non-Domestic","COSH","E08000003","Manchester",72
305,1996-05-28,"318378","Childminder","REDACTED","E08000010","Wigan",6
305,1996-05-19,"316454","Childcare - Non-Domestic","Fisherfield Childcare","E08000005","Rochdale",45
305,1996-05-01,"318351","Childminder","REDACTED","E08000009","Trafford",6
304,1996-04-29,"315628","Childminder","REDACTED","E08000001","Bolton",6
304,1996-04-29,"504889","Childminder","REDACTED","E08000001","Bolton",6
304,1996-04-14,"318374","Childminder","REDACTED","E08000009","Trafford",6
304,1996-04-11,"316059","Childminder","REDACTED","E08000005","Rochdale",6
304,1996-04-07,"306643","Childminder","REDACTED","E08000007","Stockport",6
303,1996-03-26,"322652","Childminder","REDACTED","E08000010","Wigan",6
303,1996-03-08,"316477","Childminder","REDACTED","E08000002","Bury",6
302,1996-02-23,"306654","Childminder","REDACTED","E08000007","Stockport",6
301,1996-01-19,"322576","Childminder","REDACTED","E08000010","Wigan",6
301,1996-01-18,"316094","Childminder","REDACTED","E08000005","Rochdale",6
301,1996-01-16,"306668","Childminder","REDACTED","E08000007","Stockport",6
301,1996-01-01,"403574","Childcare - Non-Domestic","All Smiles Pre-School Playgroup","E08000001","Bolton",20
300,1995-12-21,"316284","Childminder","REDACTED","E08000005","Rochdale",6
300,1995-12-15,"312022","Childminder","REDACTED","E08000008","Tameside",6
300,1995-12-05,"315713","Childminder","REDACTED","E08000001","Bolton",6
299,1995-11-29,"500444","Childminder","REDACTED","E08000003","Manchester",0
299,1995-11-28,"500505","Childminder","REDACTED","E08000005","Rochdale",0
299,1995-11-27,"504896","Childminder","REDACTED","E08000001","Bolton",6
299,1995-11-15,"306561","Childminder","REDACTED","E08000007","Stockport",12
298,1995-10-24,"508047","Childcare - Non-Domestic","Heyside Pre-school","E08000004","Oldham",40
297,1995-09-22,"505098","Childminder","REDACTED","E08000005","Rochdale",6
297,1995-09-20,"316757","Childcare - Non-Domestic","Fairfields Private Day Nursery","E08000002","Bury",68
297,1995-09-11,"306847","Childminder","REDACTED","E08000007","Stockport",6
297,1995-09-08,"311936","Childminder","REDACTED","E08000008","Tameside",6
297,1995-09-04,"315937","Childcare - Non-Domestic","Stepping Stones Day Nursery (Bolton Ltd)","E08000001","Bolton",60
296,1995-08-30,"307022","Childminder","REDACTED","E08000007","Stockport",6
296,1995-08-13,"318345","Childminder","REDACTED","E08000003","Manchester",6
295,1995-07-31,"306992","Childminder","REDACTED","E08000007","Stockport",6
295,1995-07-21,"508030","Childcare - Non-Domestic","Fir Bank School Playgroup","E08000004","Oldham",24
295,1995-07-14,"307226","Childminder","REDACTED","E08000006","Salford",6
295,1995-07-10,"504979","Childminder","REDACTED","E08000004","Oldham",6
294,1995-06-29,"316452","Childcare - Non-Domestic","First Steps Nursery","E08000005","Rochdale",34
294,1995-06-22,"316168","Childminder","REDACTED","E08000005","Rochdale",6
294,1995-06-12,"306646","Childminder","REDACTED","E08000007","Stockport",6
